CAP_Round,College Code,Institute,Location,Status,Branch Code,Branch,DEFOPENS_Rank,DEFOBCS_Rank,DEFROBCS_Rank,DEFRNT1S_Rank,DEFRNT2S_Rank,DEFRNT3S_Rank,DEFRSCS_Rank,DEFRVJS_Rank,EWS_Rank,GNT1H_Rank,GNT1O_Rank,GNT1S_Rank,GNT2H_Rank,GNT2O_Rank,GNT2S_Rank,GNT3H_Rank,GNT3O_Rank,GNT3S_Rank,GOBCO_Rank,GOBCS_Rank,GOBCH_Rank,GOPENH_Rank,GOPENO_Rank,GOPENS_Rank,GSCH_Rank,GSCO_Rank,GSCS_Rank,GSTH_Rank,GSTO_Rank,GSTS_Rank,GVJH_Rank,GVJO_Rank,GVJS_Rank,LNT1O_Rank,LNT1S_Rank,LNT2O_Rank,LNT2S_Rank,LNT3O_Rank,LNT3S_Rank,LOBCO_Rank,LOBCS_Rank,LOBCH_Rank,LOPENH_Rank,LOPENO_Rank,LOPENS_Rank,LSCH_Rank,LSCO_Rank,LSCS_Rank,LSTH_Rank,LSTO_Rank,LSTS_Rank,LVJH_Rank,LVJO_Rank,LVJS_Rank,MI_Rank,ORPHAN_Rank,PWDOPENH_Rank,PWDOPENS_Rank,PWDROBC_Rank,PWDROBCS_Rank,PWDRNT3S_Rank,PWDRSCS_Rank,PWDSCS_Rank,PWDRVJS_Rank,TFWS_Rank,DEFOPENS_Percentile,DEFOBCS_Percentile,DEFROBCS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOBCH_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOBCH_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDROBC_Percentile,PWDROBCS_Percentile,PWDRNT3S_Percentile,PWDRSCS_Percentile,PWDSCS_Percentile,PWDRVJS_Percentile,TFWS_Percentile
1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Un-Aided,110161210,Mechanical Engineering,135898,Null,Null,Null,Null,Null,Null,Null,91122,69246,Null,Null,85364,Null,Null,Null,Null,Null,84297,Null,67860,64742,76034,Null,98947,92734,Null,138364,Null,Null,100540,Null,Null,Null,Null,135572,Null,Null,Null,91054,Null,68338,66884,53945,Null,89462,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,36571,12.1380345,Null,Null,Null,Null,Null,Null,Null,55.2985075,68.9337823,Null,Null,58.8704519,Null,Null,Null,Null,Null,59.9156802,Null,69.5976990,71.3590844,65.0367935,Null,49.5548073,54.0043616,Null,8.7187144,Null,Null,48.0589023,Null,Null,Null,Null,12.6949825,Null,Null,Null,55.2985075,Null,69.3042857,69.7774101,76.8390440,Null,56.6563970,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,84.7409510
1,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110519110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,141259,Null,Null,116766,Null,Null,115113,Null,Null,140429,Null,112401,Null,Null,Null,105134,Null,Null,116887,Null,Null,133472,Null,Null,132840,Null,140955,Null,121156,Null,Null,Null,110123,Null,Null,Null,92187,Null,Null,105718,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,87450,Null,Null,Null,Null,Null,Null,Null,Null,3.8552498,Null,Null,34.1365462,Null,Null,36.0298810,Null,Null,5.0725526,Null,38.9045575,Null,Null,Null,44.4766130,Null,Null,34.1365462,Null,Null,15.6886806,Null,Null,16.2396627,Null,4.1972993,Null,29.4111028,Null,Null,Null,39.9699925,Null,Null,Null,54.6296296,Null,Null,43.6615489,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,58.0840122
1,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110524210,Computer Science and Engineering,71062,106503,Null,Null,Null,Null,Null,Null,Null,Null,Null,41366,Null,Null,35842,Null,Null,39397,Null,27487,Null,Null,Null,25863,Null,Null,38594,Null,Null,95810,Null,Null,42252,Null,Null,Null,31341,Null,55520,Null,25888,Null,Null,Null,25067,Null,Null,34832,Null,Null,61400,Null,Null,62547,Null,Null,Null,119182,Null,Null,Null,Null,Null,Null,15418,67.7119280,43.2248410,Null,Null,Null,Null,Null,Null,Null,Null,Null,82.4643661,Null,Null,85.1782223,Null,Null,83.4300164,Null,88.7938441,Null,Null,Null,89.4065093,Null,Null,84.0516274,Null,Null,52.2415622,Null,Null,82.2515860,Null,Null,Null,87.0718315,Null,76.0463981,Null,89.4065093,Null,Null,Null,89.8061335,Null,Null,85.4752553,Null,Null,73.2522683,Null,Null,72.3940120,Null,Null,Null,32.3095051,Null,Null,Null,Null,Null,Null,93.8586283
1,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110524610,Information Technology,88346,Null,Null,Null,Null,Null,112082,Null,54994,Null,Null,42594,Null,Null,55947,Null,Null,51725,Null,34537,Null,Null,Null,33095,Null,Null,45660,Null,Null,113853,Null,Null,53316,Null,42442,Null,60217,Null,Null,Null,33199,Null,Null,Null,32848,Null,Null,44643,Null,Null,Null,Null,Null,65144,Null,Null,Null,143032,Null,Null,Null,Null,Null,Null,20017,56.7405028,Null,Null,Null,Null,Null,38.9925740,Null,76.6166542,Null,Null,82.2034564,Null,Null,75.8673530,Null,Null,78.0359147,Null,85.8062103,Null,Null,Null,86.3437564,Null,Null,80.8641005,Null,Null,36.6068088,Null,Null,76.9213416,Null,82.2266135,Null,73.4109953,Null,Null,Null,86.2561357,Null,Null,Null,86.3770498,Null,Null,81.1192722,Null,Null,Null,Null,Null,71.2687819,Null,Null,Null,0.4713805,Null,Null,Null,Null,Null,Null,91.8892630
1,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110526310,Artificial Intelligence (AI) and Data Science,Null,Null,Null,Null,Null,Null,Null,Null,62026,Null,Null,62125,Null,Null,59756,Null,Null,65443,Null,42211,Null,Null,Null,40000,Null,Null,52262,Null,Null,135336,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,41769,Null,Null,Null,40701,Null,Null,48836,Null,Null,97056,Null,Null,66748,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,27461,Null,Null,Null,Null,Null,Null,Null,Null,73.0265619,Null,Null,72.6119403,Null,Null,73.6426530,Null,Null,71.1698646,Null,82.2515860,Null,Null,Null,83.3758440,Null,Null,77.7994669,Null,Null,13.2248410,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,82.3346823,Null,Null,Null,83.1704016,Null,Null,79.4628516,Null,Null,50.8083922,Null,Null,70.2813361,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,88.7938441
1,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110526510,Industrial IoT,Null,Null,Null,Null,Null,Null,Null,Null,92845,Null,Null,Null,Null,Null,81848,Null,Null,Null,Null,77679,Null,Null,Null,73046,Null,Null,93017,Null,Null,Null,Null,Null,121543,Null,83430,Null,Null,Null,Null,Null,77480,Null,Null,Null,64104,Null,Null,78957,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,50452,Null,Null,Null,Null,Null,Null,Null,Null,53.8156961,Null,Null,Null,Null,Null,61.4328470,Null,Null,Null,Null,63.9730640,Null,Null,Null,66.6716379,Null,Null,53.8156961,Null,Null,Null,Null,Null,29.3464077,Null,60.7504090,Null,Null,Null,Null,Null,64.0952985,Null,Null,Null,71.6354089,Null,Null,63.3857031,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,78.4065273
1,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110537210,Electronics and Telecommunication Engg,Null,Null,Null,Null,Null,Null,Null,Null,78484,Null,Null,56966,Null,Null,70744,Null,Null,100056,Null,53570,Null,Null,Null,51559,Null,Null,72749,Null,Null,Null,Null,Null,73632,Null,Null,Null,65236,Null,Null,Null,52267,Null,Null,Null,47654,Null,Null,68293,Null,Null,Null,Null,Null,107273,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,34982,Null,Null,Null,Null,Null,Null,Null,Null,63.6508999,Null,Null,75.1725431,Null,Null,67.9544349,Null,Null,49.0455617,Null,76.8406961,Null,Null,Null,78.0675570,Null,Null,66.8171727,Null,Null,Null,Null,Null,66.4309764,Null,Null,Null,71.1698646,Null,Null,Null,77.7994669,Null,Null,Null,79.7907966,Null,Null,69.3042857,Null,Null,Null,Null,Null,42.9215913,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,85.4445126
1,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110561210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,136954,Null,Null,140985,Null,Null,135446,Null,Null,109339,Null,109203,Null,Null,Null,101231,Null,Null,121193,Null,Null,Null,Null,Null,118778,Null,121305,Null,136456,Null,Null,Null,119422,Null,Null,Null,114605,Null,Null,122762,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64569,Null,Null,Null,Null,Null,Null,Null,Null,10.7415831,Null,Null,4.1911023,Null,Null,12.8630551,Null,Null,41.0926455,Null,41.1609401,Null,Null,Null,47.3870980,Null,Null,29.4111028,Null,Null,Null,Null,Null,32.3660798,Null,29.4111028,Null,11.2906846,Null,Null,Null,31.7228694,Null,Null,Null,36.3578395,Null,Null,28.1052376,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71.3590844
1,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110719110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,138453,Null,Null,Null,117544,Null,Null,Null,Null,Null,101456,Null,102131,93994,135015,Null,98373,112763,Null,138342,Null,Null,124852,Null,Null,Null,Null,Null,Null,Null,Null,130696,Null,85645,73930,114888,Null,78614,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,77886,Null,Null,Null,Null,Null,Null,Null,Null,8.2783196,Null,Null,Null,33.3408586,Null,Null,Null,Null,Null,47.3870980,Null,46.8567142,52.7523799,13.3235504,Null,49.6143282,38.8357386,Null,8.7187144,Null,Null,26.0127532,Null,Null,Null,Null,Null,Null,Null,Null,18.9046135,Null,58.7429854,66.3914919,36.1619626,Null,63.6508999,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,63.9730640
1,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110724210,Computer Science and Engineering,86733,Null,Null,Null,Null,Null,Null,Null,62086,43814,60352,Null,58551,53307,Null,64980,Null,Null,52333,Null,43980,42995,50563,Null,51445,57585,Null,88488,92441,Null,49461,89149,Null,Null,Null,Null,Null,Null,Null,50184,Null,43075,39718,47868,Null,47195,58387,Null,123143,130158,Null,45855,57137,Null,Null,Null,140685,Null,Null,Null,Null,Null,Null,Null,27430,58.1382561,Null,Null,Null,Null,Null,Null,Null,72.6119403,81.4853713,73.4109953,Null,74.4658288,76.9213416,Null,71.2687819,Null,Null,77.7994669,Null,81.4853713,82.1650299,78.4065273,Null,78.0675570,75.1476841,Null,56.7405028,54.0043616,Null,78.8754662,56.6563970,Null,Null,Null,Null,Null,Null,Null,78.4161664,Null,82.0912919,83.3890161,79.7807688,Null,79.8081214,74.8671904,Null,27.6545345,19.6543598,Null,80.7328826,75.1687111,Null,Null,Null,4.9294633,Null,Null,Null,Null,Null,Null,Null,88.7938441
1,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110729310,Electrical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,122902,76176,Null,Null,Null,116485,Null,123928,Null,Null,95327,Null,77736,75032,90863,Null,78031,111219,Null,93649,Null,Null,84531,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,73395,67938,81615,Null,82742,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,63212,Null,Null,Null,Null,Null,Null,Null,Null,28.1052376,64.4805659,Null,Null,Null,34.1818319,Null,26.7750310,Null,Null,52.5521047,Null,63.9730640,65.4207881,55.4490884,Null,63.6910141,39.4392454,Null,53.1660451,Null,Null,59.8623853,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,66.4309764,69.5976990,61.4332053,Null,60.9799222,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71.9809302
1,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110737210,Electronics and Telecommunication Engg,Null,Null,Null,Null,Null,Null,Null,Null,94014,Null,Null,Null,63587,Null,Null,Null,Null,Null,73017,Null,59581,56713,69584,Null,75433,95149,Null,135920,Null,Null,Null,Null,Null,Null,Null,Null,Null,105379,Null,65735,Null,56729,55217,55367,Null,Null,110391,Null,Null,Null,Null,102912,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,48191,Null,Null,Null,Null,Null,Null,Null,Null,52.7523799,Null,Null,Null,71.6671025,Null,Null,Null,Null,Null,66.6716379,Null,74.0797795,75.1725431,68.8122862,Null,65.1075350,52.5521047,Null,12.1380345,Null,Null,Null,Null,Null,Null,Null,Null,Null,44.0513989,Null,71.0587355,Null,75.1725431,76.2843676,76.0463981,Null,Null,39.9251777,Null,Null,Null,Null,46.4499379,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79.5863208
1,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110761210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,129316,Null,Null,Null,123106,Null,Null,Null,Null,Null,137903,Null,100647,96962,116670,Null,106850,115003,Null,Null,Null,Null,Null,116826,Null,133701,Null,135714,Null,Null,Null,138526,Null,97836,90004,132381,Null,103591,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,93554,Null,Null,Null,Null,Null,Null,Null,Null,20.9244385,Null,Null,Null,27.6545345,Null,Null,Null,Null,Null,9.2629778,Null,48.0589023,50.8083922,34.1818319,Null,43.1162283,36.0298810,Null,Null,Null,Null,Null,34.1365462,Null,15.5096512,Null,12.4194815,Null,Null,Null,8.1440818,Null,50.2663166,55.8997381,16.9363708,Null,45.9664342,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,53.6496624
1,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110799510,Artificial Intelligence and Data Science,Null,Null,Null,Null,Null,Null,Null,Null,71843,74010,Null,Null,Null,Null,Null,73393,Null,Null,61496,Null,49345,48344,53974,Null,58403,72071,Null,Null,Null,Null,64218,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,48728,48239,60451,Null,53399,65922,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30162,Null,Null,Null,Null,Null,Null,Null,Null,67.3938217,66.3914919,Null,Null,Null,Null,Null,66.4309764,Null,Null,73.1851907,Null,79.2648162,79.5863208,76.8390440,Null,74.8671904,67.1534217,Null,Null,Null,Null,71.4000828,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79.4628516,79.5863208,73.4109953,Null,76.9213416,70.6180504,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,87.6216398
1,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Amravati,Un-Aided,111419110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,133807,117460,Null,Null,118154,Null,Null,Null,Null,Null,108896,Null,110066,106235,136247,Null,119283,121945,Null,Null,Null,Null,107758,Null,Null,Null,Null,Null,Null,Null,Null,114782,Null,98145,91383,113285,Null,93375,Null,Null,131509,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,98275,Null,Null,Null,Null,Null,Null,Null,Null,15.1933187,33.3408586,Null,Null,32.6609746,Null,Null,Null,Null,Null,41.1609401,Null,39.9699925,43.5071268,11.4340144,Null,31.7228694,28.9238020,Null,Null,Null,Null,42.5955447,Null,Null,Null,Null,Null,Null,Null,Null,36.1619626,Null,49.6513702,55.2709127,37.6936381,Null,53.6496624,Null,Null,18.1280678,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,49.6513702
1,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Amravati,Un-Aided,111424210,Computer Science and Engineering,130145,Null,Null,Null,Null,Null,137789,Null,55085,42218,53852,Null,54231,50991,Null,54030,Null,Null,49008,Null,40578,38590,45816,Null,49864,47605,Null,128979,142469,Null,45795,82658,Null,Null,Null,Null,Null,Null,Null,42456,Null,38485,33027,40665,Null,43851,53207,Null,121655,134031,Null,63774,132057,Null,Null,93631,Null,Null,Null,Null,Null,Null,Null,Null,25575,19.9324831,Null,Null,Null,Null,Null,9.2832820,Null,76.2843676,82.2515860,76.8390440,Null,76.7693871,78.3308876,Null,76.7693871,Null,Null,79.3939394,Null,83.2373857,84.0516274,80.7328826,Null,78.5775598,79.7907966,Null,21.2207239,1.5920361,Null,80.7328826,60.9799222,Null,Null,Null,Null,Null,Null,Null,82.2266135,Null,84.0516274,86.3550668,83.1704016,Null,81.4853713,76.9213416,Null,29.3464077,15.0249499,Null,71.6671025,17.5985227,Null,Null,53.1660451,Null,Null,Null,Null,Null,Null,Null,Null,89.5398277
1,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Amravati,Un-Aided,111424610,Information Technology,Null,Null,Null,Null,Null,Null,Null,Null,60915,45091,71054,Null,63957,82121,Null,Null,92541,Null,60086,Null,45571,44973,58999,Null,56837,79904,Null,Null,Null,Null,66476,Null,Null,Null,Null,Null,Null,Null,Null,53340,Null,44876,43592,53153,Null,53705,Null,Null,123894,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,29620,Null,Null,Null,Null,Null,Null,Null,Null,73.2701208,81.0090469,67.7119280,Null,71.6354089,61.2935921,Null,Null,54.0043616,Null,73.4246062,Null,80.8641005,81.0174211,74.1935484,Null,75.1725431,62.4868401,Null,Null,Null,Null,70.5106049,Null,Null,Null,Null,Null,Null,Null,Null,76.9213416,Null,81.0174211,81.8534982,76.9213416,Null,76.8406961,Null,Null,26.7750310,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,87.9332333
1,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Amravati,Un-Aided,111437210,Electronics and Telecommunication Engg,Null,Null,Null,Null,Null,Null,Null,Null,99353,63843,Null,Null,76576,Null,Null,97958,Null,Null,75729,Null,62312,61831,70467,Null,76186,92683,Null,Null,Null,Null,83659,131966,Null,Null,Null,84538,Null,Null,Null,65378,Null,61079,55022,64294,Null,81605,92756,Null,Null,Null,Null,96107,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,48731,Null,Null,Null,Null,Null,Null,Null,Null,49.4761567,71.6671025,Null,Null,64.4512569,Null,Null,50.2663166,Null,Null,65.1075350,Null,72.6119403,73.0265619,68.3823818,Null,64.4805659,54.0043616,Null,Null,Null,Null,59.9249812,17.5985227,Null,Null,Null,59.8623853,Null,Null,Null,71.1698646,Null,73.2522683,76.2843676,71.4000828,Null,61.4332053,54.0043616,Null,Null,Null,Null,51.4762755,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79.4628516
1,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Amravati,Un-Aided,111461210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,139353,Null,Null,Null,109936,Null,Null,Null,Null,Null,125908,Null,106315,102220,120029,Null,122984,123424,Null,Null,Null,Null,111895,Null,Null,143202,Null,Null,Null,Null,Null,101228,Null,101809,96701,99877,Null,123815,119058,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,78777,Null,Null,Null,Null,Null,Null,Null,Null,7.2152396,Null,Null,Null,39.9699925,Null,Null,Null,Null,Null,24.5412844,Null,43.5071268,46.8567142,30.9520229,Null,27.6545345,27.3241113,Null,Null,Null,Null,38.9925740,Null,Null,0.0750188,Null,Null,Null,Null,Null,47.3870980,Null,47.3478734,51.0567213,49.0455617,Null,26.9098391,32.3095051,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,63.3857031
1,1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Akola,Un-Aided,111619110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,143120,136643,Null,Null,Null,Null,Null,Null,Null,Null,135911,Null,137926,123066,137412,Null,139352,136978,Null,142961,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,117279,Null,133019,109910,117771,Null,136562,129680,Null,Null,Null,Null,129815,138405,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,111435,Null,Null,Null,Null,Null,Null,Null,Null,0.2751748,11.1520155,Null,Null,Null,Null,Null,Null,Null,Null,12.1380345,Null,9.2629778,27.6545345,9.7383065,Null,7.2152396,10.7415831,Null,0.6544697,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,33.8201786,Null,15.9315290,39.9699925,33.2472877,Null,11.1520155,20.3198986,Null,Null,Null,Null,20.1485207,8.2783196,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,39.4392454
1,1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Akola,Un-Aided,111624210,Computer Science and Engineering,Null,Null,Null,Null,Null,Null,Null,Null,88973,Null,115807,Null,73192,89055,Null,106759,Null,Null,89969,Null,69339,65228,85696,Null,70338,99558,Null,114006,Null,Null,76322,120523,Null,Null,Null,Null,Null,Null,Null,82589,Null,67104,55038,78548,Null,64671,Null,Null,Null,93680,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,40235,Null,Null,Null,Null,Null,Null,Null,Null,56.7366842,Null,35.6213901,Null,66.6716379,56.7366842,Null,43.2248410,Null,Null,55.8997381,Null,68.9337823,71.1698646,58.7429854,Null,68.3823818,49.2213366,Null,36.5842646,Null,Null,64.4805659,30.5890703,Null,Null,Null,Null,Null,Null,Null,60.9799222,Null,69.7774101,76.2843676,63.6508999,Null,71.3590844,Null,Null,Null,53.1660451,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,83.2892137
1,1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Akola,Un-Aided,111650710,Chemical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,133869,Null,Null,Null,133845,141458,Null,Null,Null,Null,138570,Null,128949,115655,113207,Null,128870,122044,Null,Null,Null,Null,126901,Null,Null,Null,Null,Null,Null,Null,Null,113390,Null,106158,88428,92275,Null,118344,100251,Null,Null,Null,Null,127567,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,77984,Null,Null,Null,Null,Null,Null,Null,Null,15.1933187,Null,Null,Null,15.1933187,3.3730529,Null,Null,Null,Null,8.1440818,Null,21.2207239,35.6213901,37.6936381,Null,21.2207239,28.9238020,Null,Null,Null,Null,23.5805396,Null,Null,Null,Null,Null,Null,Null,Null,37.6936381,Null,43.5071268,56.7405028,54.6296296,Null,32.6609746,48.9725355,Null,Null,Null,Null,22.8844711,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,63.9730640
1,1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Akola,Un-Aided,111661210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,136648,Null,Null,Null,Null,Null,Null,Null,Null,Null,132713,Null,140866,119274,143225,Null,139533,137293,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,142777,Null,141510,117215,127352,Null,Null,118466,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,110726,Null,Null,Null,Null,Null,Null,Null,Null,11.1520155,Null,Null,Null,Null,Null,Null,Null,Null,Null,16.2430441,Null,4.7070842,31.7228694,0.0187056,Null,6.4285981,9.9924981,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.1001532,Null,3.3083271,33.8201786,22.9499823,Null,Null,32.4663078,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,39.9066862
1,1117,"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Pusad,Un-Aided,111719110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,117536,111921,Null,Null,123696,Null,Null,Null,Null,Null,134871,Null,139675,107229,118274,Null,113880,132107,Null,Null,Null,Null,Null,105638,Null,Null,Null,Null,Null,Null,Null,Null,Null,129744,89428,97143,Null,114822,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,87292,Null,Null,Null,Null,Null,Null,Null,Null,33.3408586,38.9925740,Null,Null,26.9098391,Null,Null,Null,Null,Null,13.5034179,Null,6.3187430,42.9215913,32.6609746,Null,36.6068088,17.5985227,Null,Null,Null,Null,Null,44.0513989,Null,Null,Null,Null,Null,Null,Null,Null,Null,20.3198986,56.6563970,50.8083922,Null,36.1619626,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,58.0840122
