CAP_Round,College Code,Institute,Location,Status,Branch Code,Branch,DEFOPENS_Rank,DEFOBCS_Rank,DEFROBCS_Rank,DEFRNT1S_Rank,DEFRNT2S_Rank,DEFRNT3S_Rank,DEFRSCS_Rank,DEFRVJS_Rank,EWS_Rank,GNT1H_Rank,GNT1O_Rank,GNT1S_Rank,GNT2H_Rank,GNT2O_Rank,GNT2S_Rank,GNT3H_Rank,GNT3O_Rank,GNT3S_Rank,GOBCO_Rank,GOBCS_Rank,GOBCH_Rank,GOPENH_Rank,GOPENO_Rank,GOPENS_Rank,GSCH_Rank,GSCO_Rank,GSCS_Rank,GSTH_Rank,GSTO_Rank,GSTS_Rank,GVJH_Rank,GVJO_Rank,GVJS_Rank,LNT1O_Rank,LNT1S_Rank,LNT2O_Rank,LNT2S_Rank,LNT3O_Rank,LNT3S_Rank,LOBCO_Rank,LOBCS_Rank,LOBCH_Rank,LOPENH_Rank,LOPENO_Rank,LOPENS_Rank,LSCH_Rank,LSCO_Rank,LSCS_Rank,LSTH_Rank,LSTO_Rank,LSTS_Rank,LVJH_Rank,LVJO_Rank,LVJS_Rank,MI_Rank,ORPHAN_Rank,PWDOPENH_Rank,PWDOPENS_Rank,PWDROBC_Rank,PWDROBCS_Rank,PWDRNT2SPWDRNT3S_Rank,PWDRSCS_Rank,PWDSCS_Rank,PWDRVJS_Rank,TFWS_Rank,DEFOPENS_Percentile,DEFOBCS_Percentile,DEFROBCS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOBCH_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOBCH_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDROBC_Percentile,PWDROBCS_Percentile,PWDRNT2SPWDRNT3S_Percentile,PWDRSCS_Percentile,PWDSCS_Percentile,PWDRVJS_Percentile,TFWS_Percentile
2,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110526510,Industrial IoT,61577,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64335,Null,Null,Null,61204,Null,Null,Null,Null,Null,64927,Null,Null,Null,Null,Null,Null,Null,Null,126449,Null,Null,Null,Null,Null,57919,Null,Null,84965,Null,Null,60285,Null,Null,Null,Null,Null,Null,59374,Null,Null,Null,Null,Null,Null,45005,73.1851907,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71.4000828,Null,Null,Null,73.2522683,Null,Null,Null,Null,Null,71.2687819,Null,Null,Null,Null,Null,Null,Null,Null,24.0591998,Null,Null,Null,Null,Null,75.0737739,Null,Null,59.6839864,Null,Null,73.4109953,Null,Null,Null,Null,Null,Null,74.0797795,Null,Null,Null,Null,Null,Null,81.0174211
2,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110537210,Electronics and Telecommunication Engg,85006,Null,Null,Null,Null,Null,Null,Null,73279,Null,Null,57717,Null,Null,63587,Null,Null,Null,Null,56790,Null,Null,Null,53808,Null,Null,63630,Null,Null,57457,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,55217,Null,Null,Null,53180,Null,Null,Null,Null,Null,54257,Null,Null,Null,Null,56934,Null,54013,Null,Null,Null,Null,Null,Null,38709,59.6839864,Null,Null,Null,Null,Null,Null,Null,66.6716379,Null,Null,75.1338688,Null,Null,71.6671025,Null,Null,Null,Null,75.1725431,Null,Null,Null,76.8390440,Null,Null,71.6671025,Null,Null,75.1476841,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,76.2843676,Null,Null,Null,76.9213416,Null,Null,Null,Null,Null,76.7173434,Null,Null,Null,Null,75.1725431,Null,76.7693871,Null,Null,Null,Null,Null,Null,83.8780770
2,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110561210,Mechanical Engineering,80268,Null,Null,Null,Null,Null,Null,Null,132715,Null,Null,Null,Null,Null,106643,Null,Null,86091,Null,85117,Null,Null,Null,83386,Null,Null,96617,Null,Null,89901,Null,Null,116826,Null,Null,Null,89998,Null,90491,Null,83988,Null,Null,Null,73195,Null,Null,Null,Null,Null,87585,Null,Null,121757,Null,87660,Null,91061,Null,Null,Null,Null,Null,Null,66114,62.3996115,Null,Null,Null,Null,Null,Null,Null,16.2430441,Null,Null,Null,Null,Null,43.2248410,Null,Null,58.7124464,Null,58.8704519,Null,Null,Null,60.7504090,Null,Null,51.0567213,Null,Null,55.8997381,Null,Null,34.1365462,Null,Null,Null,55.8997381,Null,55.7163295,Null,59.9156802,Null,Null,Null,66.6716379,Null,Null,Null,Null,Null,58.0840122,Null,Null,29.2444305,Null,57.7272051,Null,55.2985075,Null,Null,Null,Null,Null,Null,70.6180504
2,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110719110,Civil Engineering,83087,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,116351,Null,100925,Null,98952,81875,127069,Null,Null,Null,Null,93348,102535,Null,121645,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,89917,78895,Null,Null,86135,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,83139,Null,Null,Null,Null,Null,Null,Null,72163,60.8798115,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,35.1345873,Null,47.6387427,Null,49.5548073,61.4328470,23.2280676,Null,Null,Null,Null,53.6496624,46.4534231,Null,29.3464077,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,55.8997381,63.3857031,Null,Null,58.5474069,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,60.7504090,Null,Null,Null,Null,Null,Null,Null,67.1534217
2,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110724210,Computer Science and Engineering,121349,38530,Null,Null,Null,Null,Null,Null,67411,Null,62819,Null,49217,67059,Null,Null,Null,Null,61503,Null,38615,33886,53281,Null,35326,58334,Null,115433,119090,Null,57007,Null,Null,Null,Null,Null,Null,Null,Null,56366,Null,Null,30338,55367,Null,47231,81267,Null,139421,Null,Null,Null,100186,Null,Null,36115,35647,Null,Null,Null,Null,Null,Null,Null,9505,29.4111028,84.0516274,Null,Null,Null,Null,Null,Null,69.6924231,Null,72.3082536,Null,79.2648162,69.7774101,Null,Null,Null,Null,73.1851907,Null,84.0516274,86.0392540,76.9213416,Null,85.3534944,74.8671904,Null,35.6245090,32.3095051,Null,75.1687111,Null,Null,Null,Null,Null,Null,Null,Null,75.3496766,Null,Null,87.5056399,76.0463981,Null,79.8081214,61.4332053,Null,6.6691673,Null,Null,Null,48.9725355,Null,Null,85.1537884,85.2500884,Null,Null,Null,Null,Null,Null,Null,96.2813957
2,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110729310,Electrical Engineering,66150,Null,Null,Null,Null,Null,Null,Null,119209,81862,Null,Null,Null,Null,Null,Null,Null,Null,104362,Null,67449,65799,101049,Null,78844,114674,Null,Null,Null,Null,93237,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,63913,38255,90438,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,66539,Null,Null,Null,Null,Null,Null,Null,Null,70.6180504,Null,Null,Null,Null,Null,Null,Null,32.3095051,61.4328470,Null,Null,Null,Null,Null,Null,Null,Null,45.6445719,Null,69.6572694,71.0587355,47.6387427,Null,63.3857031,36.1619626,Null,Null,Null,Null,53.6496624,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71.6354089,84.2081516,55.7163295,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,70.2813361,Null,Null,Null,Null,Null,Null,Null,Null
2,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110737210,Electronics and Telecommunication Engg,61126,Null,Null,Null,Null,Null,Null,Null,102095,Null,Null,Null,75222,Null,Null,Null,Null,Null,Null,Null,61718,58811,75763,Null,Null,89841,Null,Null,76457,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,73351,Null,60665,52017,69584,Null,Null,Null,Null,61596,Null,Null,Null,Null,Null,Null,Null,51130,Null,Null,Null,Null,Null,Null,Null,38408,73.2522683,Null,Null,Null,Null,Null,Null,Null,46.8567142,Null,Null,Null,65.3263316,Null,Null,Null,Null,Null,Null,Null,73.1851907,74.1935484,65.1075350,Null,Null,55.9130075,Null,Null,64.4805659,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,66.6716379,Null,73.3779089,77.9969992,68.8122862,Null,Null,Null,Null,73.1851907,Null,Null,Null,Null,Null,Null,Null,78.1143775,Null,Null,Null,Null,Null,Null,Null,84.2006246
2,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110761210,Mechanical Engineering,96501,Null,Null,Null,Null,Null,Null,Null,114426,Null,Null,Null,Null,Null,Null,Null,Null,Null,129622,Null,96685,91594,112619,Null,Null,Null,Null,98570,131607,Null,Null,81383,Null,Null,Null,Null,Null,Null,Null,72365,Null,Null,Null,71351,Null,93154,Null,Null,91343,Null,Null,Null,Null,Null,Null,Null,99425,Null,Null,Null,Null,Null,Null,Null,71127,51.0567213,Null,Null,Null,Null,Null,Null,Null,36.3578395,Null,Null,Null,Null,Null,Null,Null,Null,Null,20.3198986,Null,51.0567213,55.2709127,38.8357386,Null,Null,Null,Null,49.6143282,18.1280678,Null,Null,61.4332053,Null,Null,Null,Null,Null,Null,Null,66.9527897,Null,Null,Null,67.5703113,Null,53.8156961,Null,Null,55.2709127,Null,Null,Null,Null,Null,Null,Null,49.4761567,Null,Null,Null,Null,Null,Null,Null,67.7119280
2,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110799510,Artificial Intelligence and Data Science,44973,Null,Null,Null,Null,Null,Null,Null,78753,Null,Null,Null,Null,Null,Null,110203,Null,Null,64565,Null,45866,45239,63269,Null,53070,Null,Null,53266,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,31545,Null,Null,Null,75725,Null,Null,65267,Null,Null,Null,Null,Null,Null,49179,Null,Null,Null,Null,Null,Null,Null,Null,81.0174211,Null,Null,Null,Null,Null,Null,Null,63.3857031,Null,Null,Null,Null,Null,Null,39.9699925,Null,Null,71.3590844,Null,80.7328826,81.0090469,71.8303504,Null,77.0079706,Null,Null,76.9213416,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,86.9739855,Null,Null,Null,65.1075350,Null,Null,71.1698646,Null,Null,Null,Null,Null,Null,79.2648162,Null,Null,Null,Null,Null,Null,Null,Null
2,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Amravati,Un-Aided,111419110,Civil Engineering,79018,Null,Null,Null,Null,Null,Null,Null,Null,126746,Null,Null,109936,Null,Null,Null,140675,Null,Null,Null,Null,85647,110710,Null,114429,99839,Null,87345,94546,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,78775,Null,Null,Null,Null,Null,98275,Null,Null,Null,Null,Null,Null,Null,88669,Null,Null,Null,Null,Null,Null,Null,73401,63.3857031,Null,Null,Null,Null,Null,Null,Null,Null,23.8907594,Null,Null,39.9699925,Null,Null,Null,4.9294633,Null,Null,Null,Null,58.7429854,39.9066862,Null,36.3578395,49.0455617,Null,58.0840122,52.7422372,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,63.3857031,Null,Null,Null,Null,Null,49.6513702,Null,Null,Null,Null,Null,Null,Null,56.7405028,Null,Null,Null,Null,Null,Null,Null,66.4309764
2,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Amravati,Un-Aided,111424210,Computer Science and Engineering,Null,140175,Null,Null,Null,Null,Null,Null,56096,40274,Null,Null,Null,Null,Null,54073,Null,Null,41154,Null,39676,38994,30603,Null,40866,Null,Null,129346,131509,Null,57202,54159,Null,Null,Null,Null,Null,Null,Null,35420,Null,36477,38482,34413,Null,37333,Null,Null,113863,89948,Null,46296,Null,Null,Null,Null,40345,Null,Null,Null,Null,Null,Null,Null,Null,Null,5.8837392,Null,Null,Null,Null,Null,Null,75.8673530,83.2892137,Null,Null,Null,Null,Null,76.7693871,Null,Null,82.8695230,Null,83.4053417,83.6387222,87.4150328,Null,83.0041152,Null,Null,20.9244385,18.1280678,Null,75.1687111,76.7693871,Null,Null,Null,Null,Null,Null,Null,85.3410413,Null,84.9532361,84.0516274,85.8062103,Null,84.4494892,Null,Null,36.6068088,55.8997381,Null,80.4126032,Null,Null,Null,Null,83.2892137,Null,Null,Null,Null,Null,Null,Null,Null
2,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Amravati,Un-Aided,111424610,Information Technology,43787,Null,Null,Null,Null,Null,Null,Null,67764,51598,Null,Null,Null,Null,Null,Null,70258,Null,Null,Null,47130,45461,51265,Null,Null,Null,Null,48848,136266,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,42682,44462,Null,45103,Null,Null,Null,Null,Null,Null,Null,Null,Null,48148,43199,Null,Null,Null,Null,Null,Null,Null,Null,81.5104589,Null,Null,Null,Null,Null,Null,Null,69.6572694,78.0675570,Null,Null,Null,Null,Null,Null,68.3823818,Null,Null,Null,80.0408747,80.9858625,78.1143775,Null,Null,Null,Null,79.4628516,11.4340144,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,82.2034564,81.1192722,Null,81.0090469,Null,Null,Null,Null,Null,Null,Null,Null,Null,79.5863208,81.8555930,Null,Null,Null,Null,Null,Null,Null,Null
2,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Amravati,Un-Aided,111437210,Electronics and Telecommunication Engg,60530,Null,Null,Null,Null,Null,Null,Null,73902,64602,Null,Null,Null,Null,Null,Null,Null,Null,76564,Null,62841,56236,70309,Null,64518,95149,Null,62158,77802,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,63868,Null,62219,55523,56142,Null,62651,97010,Null,62244,62465,Null,Null,Null,Null,Null,58979,61063,Null,Null,Null,Null,Null,Null,Null,42212,73.3779089,Null,Null,Null,Null,Null,Null,Null,66.3914919,71.3590844,Null,Null,Null,Null,Null,Null,Null,Null,64.4512569,Null,72.3082536,75.3496766,68.3823818,Null,71.3590844,52.5521047,Null,72.6119403,63.9730640,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71.6671025,Null,72.6119403,76.0463981,75.3496766,Null,72.3082536,50.8083922,Null,72.6119403,72.3940120,Null,Null,Null,Null,Null,74.1935484,73.2701208,Null,Null,Null,Null,Null,Null,Null,82.2515860
2,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Amravati,Un-Aided,111461210,Mechanical Engineering,96332,Null,Null,Null,Null,Null,Null,Null,137436,Null,Null,Null,106740,109180,Null,98574,Null,Null,121466,Null,98430,92816,118279,Null,96480,Null,Null,100496,125999,Null,Null,Null,Null,121167,Null,Null,Null,Null,Null,Null,Null,84657,56336,116503,Null,97264,Null,Null,87449,Null,Null,Null,Null,Null,Null,Null,76176,Null,Null,Null,Null,Null,Null,Null,Null,51.4762755,Null,Null,Null,Null,Null,Null,Null,9.7383065,Null,Null,Null,43.2248410,41.1609401,Null,49.6143282,Null,Null,29.3464077,Null,49.6143282,53.8156961,32.6609746,Null,51.0567213,Null,Null,48.0589023,24.5412844,Null,Null,Null,Null,29.4111028,Null,Null,Null,Null,Null,Null,Null,59.8623853,75.3496766,34.1818319,Null,50.6107355,Null,Null,58.0840122,Null,Null,Null,Null,Null,Null,Null,64.4805659,Null,Null,Null,Null,Null,Null,Null,Null
2,1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Akola,Un-Aided,111619110,Civil Engineering,133373,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,140594,Null,Null,137751,129429,Null,Null,138176,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,138809,Null,137383,Null,137779,75802,131767,Null,136562,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,137356,Null,Null,Null,Null,Null,Null,Null,125803,15.6886806,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4.9855138,Null,Null,9.3640105,20.5666554,Null,Null,9.0861638,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,7.7366255,Null,9.7383065,Null,9.2832820,65.0367935,17.8500207,Null,11.1520155,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,9.9924981,Null,Null,Null,Null,Null,Null,Null,24.8864926
2,1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Akola,Un-Aided,111624210,Computer Science and Engineering,49264,Null,Null,Null,Null,Null,Null,Null,98860,Null,Null,Null,Null,86448,Null,Null,Null,Null,92858,Null,73800,68384,84862,Null,68564,90451,Null,75377,87217,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75486,Null,72198,39309,64465,Null,67787,Null,Null,73206,83472,Null,Null,Null,Null,Null,75261,69586,Null,Null,Null,Null,Null,Null,Null,44026,79.2648162,Null,Null,Null,Null,Null,Null,Null,49.5548073,Null,Null,Null,Null,58.5474069,Null,Null,Null,Null,53.8156961,Null,66.3914919,69.3042857,59.6839864,Null,69.2172491,55.7163295,Null,65.3263316,58.0840122,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,65.1075350,Null,67.1534217,83.4300164,71.4000828,Null,69.6572694,Null,Null,66.6716379,60.7504090,Null,Null,Null,Null,Null,65.3263316,68.8122862,Null,Null,Null,Null,Null,Null,Null,81.2345291
2,1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Akola,Un-Aided,111650710,Chemical Engineering,124953,Null,Null,Null,Null,Null,Null,Null,138315,139828,Null,Null,Null,Null,Null,Null,136119,Null,141245,Null,138965,126901,83077,Null,130631,100515,Null,141689,134378,Null,127567,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,133019,106158,103060,Null,Null,Null,Null,129223,Null,Null,Null,Null,Null,Null,Null,108742,Null,Null,Null,Null,Null,Null,Null,82439,25.5459544,Null,Null,Null,Null,Null,Null,Null,8.7187144,6.1929085,Null,Null,Null,Null,Null,Null,11.6574699,Null,3.8552498,Null,7.6246225,23.5805396,60.8798115,Null,18.9046135,48.0589023,Null,2.9971739,13.9344262,Null,22.8844711,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15.9315290,43.5071268,46.1690466,Null,Null,Null,Null,20.9244385,Null,Null,Null,Null,Null,Null,Null,42.2969628,Null,Null,Null,Null,Null,Null,Null,60.9799222
2,1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Akola,Un-Aided,111661210,Mechanical Engineering,120421,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,140361,Null,Null,Null,Null,140866,123066,126588,Null,Null,Null,Null,Null,Null,Null,143018,Null,Null,Null,Null,Null,Null,Null,Null,132177,Null,Null,142152,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,108928,Null,Null,Null,Null,Null,Null,Null,71029,30.5890703,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5.2332748,Null,Null,Null,Null,4.7070842,27.6545345,23.8907594,Null,Null,Null,Null,Null,Null,Null,0.5094452,Null,Null,Null,Null,Null,Null,Null,Null,17.0292573,Null,Null,2.2427337,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,41.1609401,Null,Null,Null,Null,Null,Null,Null,67.7119280
2,1117,"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Pusad,Un-Aided,111719110,Civil Engineering,104513,Null,Null,Null,Null,Null,Null,Null,122318,119150,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,121599,107418,111921,Null,Null,132656,Null,115248,120424,Null,Null,114595,Null,Null,Null,Null,Null,Null,Null,121473,Null,118489,97002,Null,Null,Null,Null,Null,118805,Null,Null,Null,Null,Null,Null,Null,113247,Null,Null,Null,Null,Null,Null,Null,83568,45.6445719,Null,Null,Null,Null,Null,Null,Null,28.6046774,32.3095051,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,29.3464077,42.9215913,38.9925740,Null,Null,16.2430441,Null,36.0298810,30.5890703,Null,Null,36.3578395,Null,Null,Null,Null,Null,Null,Null,29.3464077,Null,32.4663078,50.8083922,Null,Null,Null,Null,Null,32.3660798,Null,Null,Null,Null,Null,Null,Null,37.6936381,Null,Null,Null,Null,Null,Null,Null,59.9249812
2,1117,"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Pusad,Un-Aided,111724210,Computer Science and Engineering,76943,Null,Null,Null,Null,Null,Null,Null,71942,Null,Null,Null,Null,Null,Null,Null,Null,Null,105114,Null,84736,70239,88907,Null,93236,91347,Null,81186,90498,Null,75190,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,74538,50172,68581,Null,81484,Null,Null,Null,Null,Null,Null,Null,Null,Null,77499,76923,Null,Null,Null,Null,Null,Null,Null,Null,64.2666767,Null,Null,Null,Null,Null,Null,Null,67.1534217,Null,Null,Null,Null,Null,Null,Null,Null,Null,44.4766130,Null,59.6839864,68.4014140,56.7366842,Null,53.6496624,55.2709127,Null,61.6397637,55.7163295,Null,65.3263316,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,65.9622938,78.4161664,69.2172491,Null,61.4332053,Null,Null,Null,Null,Null,Null,Null,Null,Null,64.0952985,64.2666767,Null,Null,Null,Null,Null,Null,Null,Null
2,1117,"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Pusad,Un-Aided,111735610,Electrical Engg[Electronics and Power],94801,Null,Null,Null,Null,Null,Null,Null,107673,Null,Null,Null,Null,Null,Null,103307,Null,Null,Null,Null,Null,102213,122124,Null,Null,Null,Null,Null,104556,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,97096,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,91736,Null,Null,Null,Null,Null,Null,Null,Null,52.5567137,Null,Null,Null,Null,Null,Null,Null,42.5955447,Null,Null,Null,Null,Null,Null,46.1690466,Null,Null,Null,Null,Null,46.8567142,28.9238020,Null,Null,Null,Null,Null,45.6445719,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,50.8083922,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,54.6979992,Null,Null,Null,Null,Null,Null,Null,Null
2,1117,"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Pusad,Un-Aided,111761210,Mechanical Engineering,127218,Null,Null,Null,Null,Null,Null,Null,122932,Null,Null,Null,121549,Null,Null,Null,Null,Null,127799,Null,133828,107229,104583,Null,119680,Null,Null,125966,Null,Null,128268,Null,Null,125870,Null,Null,Null,Null,Null,Null,Null,Null,124234,123417,Null,Null,Null,Null,125351,124826,Null,Null,Null,Null,Null,Null,126292,Null,Null,Null,Null,Null,Null,Null,121770,23.2280676,Null,Null,Null,Null,Null,Null,Null,27.6545345,Null,Null,Null,29.3464077,Null,Null,Null,Null,Null,22.6551453,Null,15.1933187,42.9215913,45.6445719,Null,31.6482893,Null,Null,24.5412844,Null,Null,21.9114832,Null,Null,24.5412844,Null,Null,Null,Null,Null,Null,Null,Null,26.2033481,27.3241113,Null,Null,Null,Null,25.3087578,26.0127532,Null,Null,Null,Null,Null,Null,24.1305891,Null,Null,Null,Null,Null,Null,Null,29.2444305
2,1117,"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Pusad,Un-Aided,111799510,Artificial Intelligence and Data Science,81700,Null,Null,Null,Null,Null,Null,Null,87595,84451,Null,Null,Null,Null,Null,101342,Null,Null,121333,Null,90517,81708,120786,Null,Null,105185,Null,86235,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,120637,Null,95117,47990,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,86319,Null,Null,Null,Null,Null,Null,Null,Null,61.4328470,Null,Null,Null,Null,Null,Null,Null,58.0840122,59.8623853,Null,Null,Null,Null,Null,47.3870980,Null,Null,29.4111028,Null,55.7163295,61.4328470,30.0860456,Null,Null,44.4766130,Null,58.5474069,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30.0860456,Null,52.5521047,79.7413145,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,58.5474069,Null,Null,Null,Null,Null,Null,Null,Null
2,1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",Chikhali,Un-Aided,111924210,Computer Science and Engineering,134275,Null,Null,Null,Null,Null,Null,Null,86365,Null,Null,Null,86373,Null,Null,81627,Null,Null,97298,Null,67519,65624,78125,Null,81315,Null,Null,68261,92541,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,60941,51083,Null,Null,Null,78451,Null,69592,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,14.4711178,Null,Null,Null,Null,Null,Null,Null,58.5474069,Null,Null,Null,58.5474069,Null,Null,61.4328470,Null,Null,50.6107355,Null,69.6572694,71.0587355,63.6910141,Null,61.4332053,Null,Null,69.3042857,54.0043616,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,73.2701208,78.3308876,Null,Null,Null,63.6508999,Null,68.8122862,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
