CAP_Round,College Code,Institute,Location,Status,Branch Code,Branch,DEFOPENS_Rank,DEFOBCS_Rank,DEFROBCS_Rank,DEFRNT1S_Rank,DEFRNT2S_Rank,DEFRNT3S_Rank,DEFRSCS_Rank,DEFRVJS_Rank,EWS_Rank,GNT1H_Rank,GNT1O_Rank,GNT1S_Rank,GNT2H_Rank,GNT2O_Rank,GNT2S_Rank,GNT3H_Rank,GNT3O_Rank,GNT3S_Rank,GOBCO_Rank,GOBCS_Rank,GOBCH_Rank,GOPENH_Rank,GOPENO_Rank,GOPENS_Rank,GSCH_Rank,GSCO_Rank,GSCS_Rank,GSTH_Rank,GSTO_Rank,GSTS_Rank,GVJH_Rank,GVJO_Rank,GVJS_Rank,LNT1O_Rank,LNT1S_Rank,LNT2O_Rank,LNT2S_Rank,LNT3O_Rank,LNT3S_Rank,LOBCO_Rank,LOBCS_Rank,LOBCH_Rank,LOPENH_Rank,LOPENO_Rank,LOPENS_Rank,LSCH_Rank,LSCO_Rank,LSCS_Rank,LSTH_Rank,LSTO_Rank,LSTS_Rank,LVJH_Rank,LVJO_Rank,LVJS_Rank,MI_Rank,ORPHAN_Rank,PWDOPENH_Rank,PWDOPENS_Rank,PWDROBC_Rank,PWDROBCS_Rank,PWDRNT2SPWDRNT3S_Rank,PWDRSCS_Rank,PWDSCS_Rank,PWDRVJS_Rank,TFWS_Rank,DEFOPENS_Percentile,DEFOBCS_Percentile,DEFROBCS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOBCH_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOBCH_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDROBC_Percentile,PWDROBCS_Percentile,PWDRNT2SPWDRNT3S_Percentile,PWDRSCS_Percentile,PWDSCS_Percentile,PWDRVJS_Percentile,TFWS_Percentile
3,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Un-Aided,110124210,Computer Science and Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,17965,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15532,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,92.8372688,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,93.8260094,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Un-Aided,110124610,Information Technology,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,17148,Null,Null,20306,15636,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,21252,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,93.1305459,Null,Null,91.7656790,93.8067312,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,91.3483231,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Un-Aided,110135610,Electrical Engg[Electronics and Power],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64294,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71.4000828,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Un-Aided,110137210,Electronics and Telecommunication Engg,37425,Null,Null,Null,Null,Null,Null,Null,43207,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,29449,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,44588,Null,Null,Null,44394,Null,39260,72119,Null,Null,Null,Null,Null,Null,Null,Null,Null,30498,Null,Null,Null,Null,Null,Null,Null,Null,84.4304792,Null,Null,Null,Null,Null,Null,Null,81.8555930,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,88.0318823,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,81.1192722,Null,Null,Null,81.2344165,Null,83.4300164,67.1534217,Null,Null,Null,Null,Null,Null,Null,Null,Null,87.4817577,Null,Null,Null,Null,Null,Null,Null,Null
3,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Shegaon,Un-Aided,110161210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,94565,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,52958,52087,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,91054,Null,Null,Null,Null,Null,Null,Null,Null,Null,141799,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,39633,Null,Null,Null,Null,Null,Null,Null,Null,52.7422372,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,77.0079706,77.9969992,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,55.2985075,Null,Null,Null,Null,Null,Null,Null,Null,Null,2.9154061,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,83.4053417
3,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110519110,Civil Engineering,87660,Null,Null,Null,Null,Null,Null,Null,121257,Null,Null,Null,Null,Null,Null,Null,Null,86935,Null,79250,Null,Null,Null,65116,Null,Null,73699,Null,Null,86830,Null,Null,Null,Null,Null,Null,90720,Null,Null,Null,78991,Null,Null,Null,73457,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,67159,Null,Null,Null,Null,Null,Null,Null,57.7272051,Null,Null,Null,Null,Null,Null,Null,29.4111028,Null,Null,Null,Null,Null,Null,Null,Null,58.1195238,Null,62.7898492,Null,Null,Null,71.2687819,Null,Null,66.4309764,Null,Null,58.1382561,Null,Null,Null,Null,Null,Null,55.4490884,Null,Null,Null,63.3857031,Null,Null,Null,66.4309764,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,69.6924231,Null,Null,Null,Null,Null,Null,Null
3,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110524210,Computer Science and Engineering,Null,Null,Null,Null,Null,Null,Null,Null,18498,Null,Null,Null,Null,Null,Null,Null,Null,34600,Null,22657,Null,Null,Null,21959,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,27315,Null,Null,Null,19053,Null,Null,28155,Null,Null,121655,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,92.5560269,Null,Null,Null,Null,Null,Null,Null,Null,85.6187666,Null,90.8072168,Null,Null,Null,91.1342735,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,88.8028432,Null,Null,Null,92.3494201,Null,Null,88.5133125,Null,Null,29.3464077,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110524610,Information Technology,Null,Null,69269,Null,Null,Null,112082,Null,36267,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,28092,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45492,Null,Null,Null,Null,Null,Null,Null,Null,Null,27329,Null,Null,Null,Null,Null,Null,Null,Null,Null,68.9337823,Null,Null,Null,38.9925740,Null,85.1488129,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,88.5133125,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,80.9858625,Null,Null,Null,Null,Null,Null,Null,Null,Null,88.8028432,Null,Null,Null,Null,Null,Null,Null
3,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110526310,Artificial Intelligence (AI) and Data Science,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,29496,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,34782,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,88.0318823,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,85.4752553,Null,Null,Null,Null,Null,Null,Null
3,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110526510,Industrial IoT,Null,Null,Null,Null,Null,Null,Null,Null,86253,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,52565,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45005,Null,Null,Null,Null,Null,Null,Null,Null,58.5474069,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,77.4241933,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,81.0174211
3,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110537210,Electronics and Telecommunication Engg,51162,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64602,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,50929,Null,Null,Null,Null,Null,142185,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,48184,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,50942,Null,Null,Null,Null,Null,Null,Null,78.1143775,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71.3590844,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,78.3308876,Null,Null,Null,Null,Null,2.1291696,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79.5863208,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,78.3308876,Null,Null,Null,Null,Null,Null,Null
3,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Amravati,Un-Aided Autonomous,110561210,Mechanical Engineering,80771,Null,Null,Null,Null,Null,Null,Null,131263,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71474,Null,Null,Null,60849,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,142509,Null,76735,Null,Null,Null,Null,Null,Null,Null,Null,Null,69531,Null,Null,114567,Null,79348,Null,72785,Null,Null,Null,Null,Null,Null,52177,61.6881259,Null,Null,Null,Null,Null,Null,Null,18.2192293,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,67.5703113,Null,Null,Null,73.2701208,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.5151515,Null,64.4512569,Null,Null,Null,Null,Null,Null,Null,Null,Null,68.9337823,Null,Null,36.3578395,Null,62.7898492,Null,66.8171727,Null,Null,Null,Null,Null,Null,77.7994669
3,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110719110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,76065,63170,Null,Null,Null,Null,Null,126867,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,65.0367935,71.9809302,Null,Null,Null,Null,Null,23.5805396,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110724210,Computer Science and Engineering,31588,Null,Null,Null,Null,Null,Null,Null,111738,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,31545,29053,31426,Null,Null,Null,Null,Null,Null,Null,63774,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,31544,60934,Null,Null,Null,Null,Null,Null,Null,Null,91801,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,65852,86.9739855,Null,Null,Null,Null,Null,Null,Null,39.0377062,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,86.9739855,88.0989788,87.0556299,Null,Null,Null,Null,Null,Null,Null,71.6671025,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,86.9739855,73.2701208,Null,Null,Null,Null,Null,Null,Null,Null,54.6979992,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,70.6180504
3,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110729310,Electrical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,63212,62158,Null,Null,Null,Null,Null,Null,Null,Null,102627,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,52487,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71.9809302,72.6119403,Null,Null,Null,Null,Null,Null,Null,Null,46.4534231,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,77.4241933,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110737210,Electronics and Telecommunication Engg,49901,Null,Null,Null,Null,Null,Null,Null,110692,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,76457,Null,Null,Null,Null,Null,76463,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,127208,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,50655,78.5775598,Null,Null,Null,Null,Null,Null,Null,39.9066862,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64.4805659,Null,Null,Null,Null,Null,64.4805659,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,23.2280676,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,78.3430016
3,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110761210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,68673,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71654,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,69.2172491,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,67.3938217,Null,Null,Null,Null,Null,Null,Null,Null
3,1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Amravati,Un-Aided,110799510,Artificial Intelligence and Data Science,Null,Null,Null,Null,Null,Null,Null,Null,129356,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,40510,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,53987,48424,63156,Null,Null,Null,Null,Null,61807,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20.9244385,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,83.2373857,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,76.7693871,79.5208170,71.9809302,Null,Null,Null,Null,Null,73.0265619,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Amravati,Un-Aided,111419110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,77421,130226,Null,85064,Null,Null,86844,79085,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75652,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64.0952985,19.6543598,Null,58.8704519,Null,Null,58.1382561,62.7898492,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,65.1075350,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Amravati,Un-Aided,111424210,Computer Science and Engineering,Null,Null,55365,Null,Null,Null,Null,Null,22165,38734,Null,Null,Null,Null,Null,Null,Null,Null,45530,Null,38679,35831,41154,Null,43350,Null,Null,Null,58500,Null,57007,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,35574,49008,Null,Null,Null,Null,Null,82552,Null,Null,Null,Null,Null,Null,39406,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,76.0463981,Null,Null,Null,Null,Null,91.0138421,83.8780770,Null,Null,Null,Null,Null,Null,Null,Null,80.9858625,Null,83.8780770,85.1782223,82.8695230,Null,81.8555930,Null,Null,Null,74.4658288,Null,75.1687111,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,85.2500884,79.3939394,Null,Null,Null,Null,Null,60.9799222,Null,Null,Null,Null,Null,Null,83.4300164,Null,Null,Null,Null,Null,Null,Null,Null
3,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Amravati,Un-Aided,111424610,Information Technology,26022,Null,Null,Null,Null,Null,Null,Null,48827,Null,Null,Null,Null,Null,Null,Null,Null,Null,59013,Null,Null,Null,Null,Null,Null,Null,Null,39612,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,143032,Null,Null,Null,Null,Null,Null,Null,Null,89.3970979,Null,Null,Null,Null,Null,Null,Null,79.4628516,Null,Null,Null,Null,Null,Null,Null,Null,Null,74.1935484,Null,Null,Null,Null,Null,Null,Null,Null,83.4053417,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.4713805,Null,Null,Null,Null,Null,Null,Null,Null
3,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Amravati,Un-Aided,111437210,Electronics and Telecommunication Engg,Null,Null,Null,Null,Null,Null,Null,Null,94311,72460,Null,Null,Null,Null,Null,87797,Null,Null,79027,Null,53449,53436,76559,Null,Null,Null,Null,54109,80809,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,80462,Null,Null,48095,77802,Null,Null,Null,Null,Null,79621,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,52.7422372,66.9527897,Null,Null,Null,Null,Null,57.7272051,Null,Null,63.3857031,Null,76.8406961,76.8406961,64.4512569,Null,Null,Null,Null,76.7693871,61.6881259,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,62.3996115,Null,Null,79.7413145,63.9730640,Null,Null,Null,Null,Null,62.7344336,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Amravati,Un-Aided,111461210,Mechanical Engineering,77601,Null,Null,Null,Null,Null,Null,Null,102114,Null,Null,Null,Null,Null,Null,Null,Null,Null,110771,Null,Null,78302,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,69633,Null,Null,Null,Null,Null,80258,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,72013,64.0952985,Null,Null,Null,Null,Null,Null,Null,46.8567142,Null,Null,Null,Null,Null,Null,Null,Null,Null,39.9066862,Null,Null,63.6910141,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,68.8122862,Null,Null,Null,Null,Null,62.3996115,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,67.1534217
3,1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Akola,Un-Aided,111619110,Civil Engineering,138965,Null,Null,Null,Null,Null,Null,Null,124151,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,141689,124632,Null,Null,136562,Null,Null,143232,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,82024,112193,Null,131733,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,126067,Null,Null,Null,Null,Null,Null,Null,52085,7.6246225,Null,Null,Null,Null,Null,Null,Null,26.2033481,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2.9971739,26.0127532,Null,Null,11.1520155,Null,Null,0.0075199,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,61.2935921,38.9045575,Null,17.8500207,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,24.5412844,Null,Null,Null,Null,Null,Null,Null,77.9969992
3,1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Akola,Un-Aided,111624210,Computer Science and Engineering,66113,Null,Null,Null,Null,Null,Null,Null,82816,Null,Null,Null,Null,87423,Null,Null,Null,Null,Null,Null,67104,64438,86448,Null,76557,Null,Null,68896,90914,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,84270,Null,59564,57638,42968,Null,75802,Null,Null,Null,85728,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,43204,70.6180504,Null,Null,Null,Null,Null,Null,Null,60.8798115,Null,Null,Null,Null,58.0840122,Null,Null,Null,Null,Null,Null,69.7774101,71.4000828,58.5474069,Null,64.4512569,Null,Null,69.0354573,55.4490884,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,59.9156802,Null,74.0797795,75.1338688,82.1650299,Null,65.0367935,Null,Null,Null,58.7429854,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,81.8555930
3,1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",Akola,Un-Aided,111650710,Chemical Engineering,72249,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,101910,Null,Null,Null,104851,97407,70164,Null,Null,Null,Null,110586,Null,Null,113327,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,105928,Null,Null,Null,Null,Null,131348,Null,Null,Null,120301,Null,Null,Null,Null,Null,Null,Null,Null,80107,67.1534217,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,47.3478734,Null,Null,Null,44.6898706,50.6107355,68.4014140,Null,Null,Null,Null,39.9066862,Null,Null,37.6936381,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,43.6615489,Null,Null,Null,Null,Null,18.2192293,Null,Null,Null,30.5890703,Null,Null,Null,Null,Null,Null,Null,Null,62.4868401
